Plot,Lifeform,GenusSpecies,relative_cover,Realfire,MeanPctCover,species,site,fire_frequency
9,Grass,Agropyron repens,0.05933974079336923,0,1,Agropyron repens,209,0
9,Grass,Bromus inermis,0.05933974079336923,0,1,Bromus inermis,209,0
9,Grass,Panicum oligosanthes,0.05933974079336923,0,1,Panicum oligosanthes,209,0
9,Grass,Panicum praecocious,0.05933974079336923,0,1,Panicum praecocious,209,0
9,Grass,Poa pratensis,0.05933974079336923,0,1,Poa pratensis,209,0
9,Grass,Stipa spartea,0.05933974079336923,0,1,Stipa spartea,209,0
9,Grass,Eragrostis spectabilis,0.05933974079336923,0,1,Eragrostis spectabilis,209,0
9,Grass,Sorghastrum nutans,0.05933974079336923,0,1,Sorghastrum nutans,209,0
9,Legume,Amorpha canescens,0.05933974079336923,0,1,Amorpha canescens,209,0
9,Legume,Amphicarpa bracteata,0.20472210573712385,0,3.45,Amphicarpa bracteata,209,0
9,Moss & lichens,Cryptogams,0.05933974079336923,0,1,Cryptogams,209,0
9,Non-legume forb,Ambrosia coronopifolia,0.10878952476806367,0,1.833333333,Ambrosia coronopifolia,209,0
9,Non-legume forb,Arenaria lateriflora,0.05933974079336923,0,1,Arenaria lateriflora,209,0
9,Non-legume forb,Asclepias tuberosa,0.05933974079336923,0,1,Asclepias tuberosa,209,0
9,Non-legume forb,Crepis tectorum,0.05933974079336923,0,1,Crepis tectorum,209,0
9,Non-legume forb,Fragaria virginiana,0.11867948158673847,0,2,Fragaria virginiana,209,0
9,Non-legume forb,Helianthemum bicknellii,0.09642707878922499,0,1.625,Helianthemum bicknellii,209,0
9,Non-legume forb,Lactuca canadensis,0.05933974079336923,0,1,Lactuca canadensis,209,0
9,Non-legume forb,Lithospermum caroliniense,2.2549101501480306,0,38,Lithospermum caroliniense,209,0
9,Non-legume forb,Monarda fistulosa,0.13351441678508075,0,2.25,Monarda fistulosa,209,0
9,Non-legume forb,Polygala polygama,0.05933974079336923,0,1,Polygala polygama,209,0
9,Non-legume forb,Ranunculus rhomboideus,0.05933974079336923,0,1,Ranunculus rhomboideus,209,0
9,Non-legume forb,Rumex acetosella,0.10878952476806367,0,1.833333333,Rumex acetosella,209,0
9,Non-legume forb,Scutellaria parvula,0.05933974079336923,0,1,Scutellaria parvula,209,0
9,Non-legume forb,Solidago nemoralis,0.05933974079336923,0,1,Solidago nemoralis,209,0
9,Non-legume forb,Viola pedatifida,0.05933974079336923,0,1,Viola pedatifida,209,0
9,Sedge,Cyperus sp.,0.40266252682910253,0,6.785714286,Cyperus sp.,209,0
9,Woody,Acer rubrum,0.05933974079336923,0,1,Acer rubrum,209,0
9,Woody,Amelanchier sp.,0.05933974079336923,0,1,Amelanchier sp.,209,0
9,Woody,Celastrus scandens,0.2076890927767923,0,3.5,Celastrus scandens,209,0
9,Woody,Corylus americana,0.10569891328818895,0,1.78125,Corylus americana,209,0
9,Woody,Juniperus communis,0.05933974079336923,0,1,Juniperus communis,209,0
9,Woody,Parthenocissus sp.,0.11867948158673847,0,2,Parthenocissus sp.,209,0
9,Woody,Prunus serotina,0.05933974079336923,0,1,Prunus serotina,209,0
9,Woody,Prunus virginiana,0.05933974079336923,0,1,Prunus virginiana,209,0
9,Woody,Quercus ellipsoidalis,0.1285694384054132,0,2.166666667,Quercus ellipsoidalis,209,0
9,Woody,Quercus macrocarpa,0.22746900635480213,0,3.833333333,Quercus macrocarpa,209,0
9,Woody,Rhus glabra,0.48955286154529615,0,8.25,Rhus glabra,209,0
9,Woody,Rhus radicans,0.15205808578300864,0,2.5625,Rhus radicans,209,0
9,Woody,Rubus sp.,0.13351441678508075,0,2.25,Rubus sp.,209,0
9,Woody,Vaccinium angustifolium,0.2076890927767923,0,3.5,Vaccinium angustifolium,209,0
9,Woody,Vitis riparia,0.15823930880209783,0,2.666666667,Vitis riparia,209,0
10,Grass,Panicum oligosanthes,0.06148520474523814,0,1,Panicum oligosanthes,110,0
10,Grass,Panicum perlongum,0.06148520474523814,0,1,Panicum perlongum,110,0
10,Grass,Poa pratensis,0.12297040949047627,0,2,Poa pratensis,110,0
10,Grass,Setaria glauca,0.06148520474523814,0,1,Setaria glauca,110,0
10,Grass,Sorghastrum nutans,0.9530206735511911,0,15.5,Sorghastrum nutans,110,0
10,Legume,Amphicarpa bracteata,0.32279732491250024,0,5.25,Amphicarpa bracteata,110,0
10,Non-legume forb,Ambrosia coronopifolia,0.1383417106767858,0,2.25,Ambrosia coronopifolia,110,0
10,Non-legume forb,Anemone patens,0.2151982166083335,0,3.5,Anemone patens,110,0
10,Non-legume forb,Apocynum cannabinum,0.2151982166083335,0,3.5,Apocynum cannabinum,110,0
10,Non-legume forb,Arenaria lateriflora,0.06148520474523814,0,1,Arenaria lateriflora,110,0
10,Non-legume forb,Asclepias tuberosa,0.06148520474523814,0,1,Asclepias tuberosa,110,0
10,Non-legume forb,Fragaria virginiana,0.15371301186309533,0,2.5,Fragaria virginiana,110,0
10,Non-legume forb,Galium boreale,0.06148520474523814,0,1,Galium boreale,110,0
10,Non-legume forb,Helianthemum bicknellii,0.2151982166083335,0,3.5,Helianthemum bicknellii,110,0
10,Non-legume forb,Maianthemum canadense,0.06148520474523814,0,1,Maianthemum canadense,110,0
10,Non-legume forb,Polygonum scandens,0.2151982166083335,0,3.5,Polygonum scandens,110,0
10,Non-legume forb,Ranunculus rhomboideus,0.06148520474523814,0,1,Ranunculus rhomboideus,110,0
10,Non-legume forb,Rumex acetosella,0.06148520474523814,0,1,Rumex acetosella,110,0
10,Non-legume forb,Smilacina stellata,0.06148520474523814,0,1,Smilacina stellata,110,0
10,Non-legume forb,Stellaria longifolia,0.06148520474523814,0,1,Stellaria longifolia,110,0
10,Non-legume forb,Trientalis borealis,0.06148520474523814,0,1,Trientalis borealis,110,0
10,Non-legume forb,Viola pedatifida,0.06148520474523814,0,1,Viola pedatifida,110,0
10,Sedge,Cyperus sp.,0.5931513869829962,0,9.647058824,Cyperus sp.,110,0
10,Woody,Acer rubrum,0.06148520474523814,0,1,Acer rubrum,110,0
10,Woody,Amelanchier sp.,0.11272287534577483,0,1.833333333,Amelanchier sp.,110,0
10,Woody,Celastrus scandens,0.06148520474523814,0,1,Celastrus scandens,110,0
10,Woody,Corylus americana,0.09564365185325274,0,1.555555556,Corylus americana,110,0
10,Woody,Juniperus communis,0.2151982166083335,0,3.5,Juniperus communis,110,0
10,Woody,Parthenocissus sp.,0.06148520474523814,0,1,Parthenocissus sp.,110,0
10,Woody,Prunus serotina,0.09991345771101197,0,1.625,Prunus serotina,110,0
10,Woody,Prunus virginiana,0.1383417106767858,0,2.25,Prunus virginiana,110,0
10,Woody,Quercus ellipsoidalis,0.324505247280198,0,5.277777778,Quercus ellipsoidalis,110,0
10,Woody,Quercus macrocarpa,0.06148520474523814,0,1,Quercus macrocarpa,110,0
10,Woody,Rhus radicans,0.09564365185325274,0,1.555555556,Rhus radicans,110,0
10,Woody,Rosa blanda,0.06148520474523814,0,1,Rosa blanda,110,0
10,Woody,Rubus sp.,0.11272287534577483,0,1.833333333,Rubus sp.,110,0
10,Woody,Vaccinium angustifolium,0.9530206735511911,0,15.5,Vaccinium angustifolium,110,0
10,Woody,Vitis riparia,0.2151982166083335,0,3.5,Vitis riparia,110,0
11,Grass,Agropyron repens,0.04329485323467768,0.11,1,Agropyron repens,111,0.1
11,Grass,Bromus inermis,0.04329485323467768,0.11,1,Bromus inermis,111,0.1
11,Grass,Panicum oligosanthes,0.04329485323467768,0.11,1,Panicum oligosanthes,111,0.1
11,Grass,Panicum perlongum,0.04329485323467768,0.11,1,Panicum perlongum,111,0.1
11,Grass,Panicum praecocious,0.07035413650635124,0.11,1.625,Panicum praecocious,111,0.1
11,Grass,Poa pratensis,0.04329485323467768,0.11,1,Poa pratensis,111,0.1
11,Grass,Stipa spartea,0.04329485323467768,0.11,1,Stipa spartea,111,0.1
11,Grass,Andropogon gerardii,0.15153198632137188,0.11,3.5,Andropogon gerardii,111,0.1
11,Grass,Calamovilfa longifolia,0.04329485323467768,0.11,1,Calamovilfa longifolia,111,0.1
11,Grass,Eragrostis spectabilis,0.04329485323467768,0.11,1,Eragrostis spectabilis,111,0.1
11,Grass,Schizachyrium scoparium,0.40697162040597024,0.11,9.4,Schizachyrium scoparium,111,0.1
11,Grass,Sorghastrum nutans,0.061334375430225005,0.11,1.416666667,Sorghastrum nutans,111,0.1
11,Horsetail,Equisetum laevigatum,0.04329485323467768,0.11,1,Equisetum laevigatum,111,0.1
11,Legume,Amorpha canescens,0.09741341977802478,0.11,2.25,Amorpha canescens,111,0.1
11,Legume,Amphicarpa bracteata,0.19482683955604957,0.11,4.5,Amphicarpa bracteata,111,0.1
11,Legume,Lathyrus venosus,0.04329485323467768,0.11,1,Lathyrus venosus,111,0.1
11,Legume,Lespedeza capitata,0.07937389758247745,0.11,1.833333333,Lespedeza capitata,111,0.1
11,Non-legume forb,Ambrosia coronopifolia,0.05532120136504256,0.11,1.277777778,Ambrosia coronopifolia,111,0.1
11,Non-legume forb,Anemone patens,0.09741341977802478,0.11,2.25,Anemone patens,111,0.1
11,Non-legume forb,Apocynum sp.,0.09741341977802478,0.11,2.25,Apocynum sp.,111,0.1
11,Non-legume forb,Arenaria lateriflora,0.04329485323467768,0.11,1,Arenaria lateriflora,111,0.1
11,Non-legume forb,Asclepias syriaca,0.04329485323467768,0.11,1,Asclepias syriaca,111,0.1
11,Non-legume forb,Comandra umbellata,0.04329485323467768,0.11,1,Comandra umbellata,111,0.1
11,Non-legume forb,Fragaria virginiana,0.15153198632137188,0.11,3.5,Fragaria virginiana,111,0.1
11,Non-legume forb,Galium boreale,0.04329485323467768,0.11,1,Galium boreale,111,0.1
11,Non-legume forb,Helianthemum bicknellii,0.04329485323467768,0.11,1,Helianthemum bicknellii,111,0.1
11,Non-legume forb,Lechea stricta,0.04329485323467768,0.11,1,Lechea stricta,111,0.1
11,Non-legume forb,Liatris aspera,0.04329485323467768,0.11,1,Liatris aspera,111,0.1
11,Non-legume forb,Lithospermum caroliniense,0.04329485323467768,0.11,1,Lithospermum caroliniense,111,0.1
11,Non-legume forb,Maianthemum canadense,0.04329485323467768,0.11,1,Maianthemum canadense,111,0.1
11,Non-legume forb,Physalis virginiana,0.04329485323467768,0.11,1,Physalis virginiana,111,0.1
11,Non-legume forb,Polygonum scandens,0.04329485323467768,0.11,1,Polygonum scandens,111,0.1
11,Non-legume forb,Ranunculus rhomboideus,0.04329485323467768,0.11,1,Ranunculus rhomboideus,111,0.1
11,Non-legume forb,Scutellaria parvula,0.04329485323467768,0.11,1,Scutellaria parvula,111,0.1
11,Non-legume forb,Smilacina stellata,0.04329485323467768,0.11,1,Smilacina stellata,111,0.1
11,Non-legume forb,Solidago graminifolia,0.411301105729438,0.11,9.5,Solidago graminifolia,111,0.1
11,Non-legume forb,Solidago missouriensis,0.671070225137504,0.11,15.5,Solidago missouriensis,111,0.1
11,Non-legume forb,Trientalis borealis,0.04329485323467768,0.11,1,Trientalis borealis,111,0.1
11,Non-legume forb,Viola pedatifida,0.04329485323467768,0.11,1,Viola pedatifida,111,0.1
11,Sedge,Cyperus sp.,0.9270745747743718,0.11,21.41304348,Cyperus sp.,111,0.1
11,Woody,Acer rubrum,0.04329485323467768,0.11,1,Acer rubrum,111,0.1
11,Woody,Amelanchier sp.,0.04329485323467768,0.11,1,Amelanchier sp.,111,0.1
11,Woody,Corylus americana,0.14792408189958037,0.11,3.416666667,Corylus americana,111,0.1
11,Woody,Parthenocissus sp.,0.09741341977802478,0.11,2.25,Parthenocissus sp.,111,0.1
11,Woody,Prunus serotina,0.04329485323467768,0.11,1,Prunus serotina,111,0.1
11,Woody,Prunus virginiana,0.04329485323467768,0.11,1,Prunus virginiana,111,0.1
11,Woody,Quercus ellipsoidalis,0.13899926565729043,0.11,3.210526316,Quercus ellipsoidalis,111,0.1
11,Woody,Rhus glabra,0.04329485323467768,0.11,1,Rhus glabra,111,0.1
11,Woody,Rhus radicans,0.28863235491228284,0.11,6.666666667,Rhus radicans,111,0.1
11,Woody,Rosa blanda,0.04329485323467768,0.11,1,Rosa blanda,111,0.1
11,Woody,Rubus sp.,0.15153198632137188,0.11,3.5,Rubus sp.,111,0.1
11,Woody,Salix sp.,0.04329485323467768,0.11,1,Salix sp.,111,0.1
11,Woody,Vaccinium angustifolium,0.11545294197357209,0.11,2.666666667,Vaccinium angustifolium,111,0.1
11,Woody,Vitis riparia,0.04329485323467768,0.11,1,Vitis riparia,111,0.1
13,Grass,Agropyron repens,0.0560493858073496,0.09,1,Agropyron repens,113,0.1
13,Grass,Panicum oligosanthes,0.0560493858073496,0.09,1,Panicum oligosanthes,113,0.1
13,Grass,Panicum praecocious,0.0560493858073496,0.09,1,Panicum praecocious,113,0.1
13,Grass,Poa pratensis,0.12198983968516103,0.09,2.176470588,Poa pratensis,113,0.1
13,Grass,Andropogon gerardii,0.19617285032572357,0.09,3.5,Andropogon gerardii,113,0.1
13,Grass,Calamovilfa longifolia,0.0560493858073496,0.09,1,Calamovilfa longifolia,113,0.1
13,Grass,Eragrostis spectabilis,0.19617285032572357,0.09,3.5,Eragrostis spectabilis,113,0.1
13,Horsetail,Equisetum laevigatum,0.0560493858073496,0.09,1,Equisetum laevigatum,113,0.1
13,Legume,Amorpha canescens,0.0560493858073496,0.09,1,Amorpha canescens,113,0.1
13,Legume,Amphicarpa bracteata,0.754331317137082,0.09,13.45833333,Amphicarpa bracteata,113,0.1
13,Legume,Desmodium canadense,0.0560493858073496,0.09,1,Desmodium canadense,113,0.1
13,Legume,Trifolium sp.,0.0560493858073496,0.09,1,Trifolium sp.,113,0.1
13,Non-legume forb,Apocynum sp.,0.0560493858073496,0.09,1,Apocynum sp.,113,0.1
13,Non-legume forb,Arenaria lateriflora,0.0560493858073496,0.09,1,Arenaria lateriflora,113,0.1
13,Non-legume forb,Asclepias syriaca,0.12611111806653658,0.09,2.25,Asclepias syriaca,113,0.1
13,Non-legume forb,Fragaria virginiana,0.07356481887214633,0.09,1.3125,Fragaria virginiana,113,0.1
13,Non-legume forb,Helianthemum bicknellii,0.19617285032572357,0.09,3.5,Helianthemum bicknellii,113,0.1
13,Non-legume forb,Lactuca canadensis,0.12611111806653658,0.09,2.25,Lactuca canadensis,113,0.1
13,Non-legume forb,Maianthemum canadense,0.06539095012725765,0.09,1.166666667,Maianthemum canadense,113,0.1
13,Non-legume forb,Polygonum convolvulus,0.0560493858073496,0.09,1,Polygonum convolvulus,113,0.1
13,Non-legume forb,Rumex acetosella,0.4624074329106341,0.09,8.25,Rumex acetosella,113,0.1
13,Non-legume forb,Smilacina racemosa,0.19617285032572357,0.09,3.5,Smilacina racemosa,113,0.1
13,Non-legume forb,Smilacina stellata,0.0910802519369431,0.09,1.625,Smilacina stellata,113,0.1
13,Non-legume forb,Solanum dulcamara,0.19617285032572357,0.09,3.5,Solanum dulcamara,113,0.1
13,Non-legume forb,Stachys palustris,0.0560493858073496,0.09,1,Stachys palustris,113,0.1
13,Non-legume forb,Trientalis borealis,0.12611111806653658,0.09,2.25,Trientalis borealis,113,0.1
13,Non-legume forb,Viola pedatifida,0.0560493858073496,0.09,1,Viola pedatifida,113,0.1
13,Sedge,Cyperus sp.,1.2501449967049907,0.09,22.30434783,Cyperus sp.,113,0.1
13,Woody,Amelanchier sp.,0.19617285032572357,0.09,3.5,Amelanchier sp.,113,0.1
13,Woody,Celastrus scandens,0.0560493858073496,0.09,1,Celastrus scandens,113,0.1
13,Woody,Prunus serotina,0.0910802519369431,0.09,1.625,Prunus serotina,113,0.1
13,Woody,Prunus virginiana,0.0560493858073496,0.09,1,Prunus virginiana,113,0.1
13,Woody,Quercus ellipsoidalis,0.42637568488361666,0.09,7.607142857,Quercus ellipsoidalis,113,0.1
13,Woody,Quercus macrocarpa,0.2615638004529812,0.09,4.666666667,Quercus macrocarpa,113,0.1
13,Woody,Rhus glabra,0.0560493858073496,0.09,1,Rhus glabra,113,0.1
13,Woody,Rubus sp.,0.9867641870947587,0.09,17.60526316,Rubus sp.,113,0.1
13,Woody,Vaccinium angustifolium,0.19617285032572357,0.09,3.5,Vaccinium angustifolium,113,0.1
3,Grass,Koeleria cristata,0.05069327926363515,0.77,1,Koeleria cristata,103,0.8
3,Grass,Panicum lanuginosum,0.05069327926363515,0.77,1,Panicum lanuginosum,103,0.8
3,Grass,Panicum praecocious,0.05069327926363515,0.77,1,Panicum praecocious,103,0.8
3,Grass,Poa pratensis,0.05069327926363515,0.77,1,Poa pratensis,103,0.8
3,Grass,Stipa spartea,0.06879802185054866,0.77,1.357142857,Stipa spartea,103,0.8
3,Grass,Andropogon gerardii,0.47264028020523197,0.77,9.323529412,Andropogon gerardii,103,0.8
3,Grass,Panicum capillare,0.17742647742272302,0.77,3.5,Panicum capillare,103,0.8
3,Grass,Panicum virgatum,0.08968810945473298,0.77,1.769230769,Panicum virgatum,103,0.8
3,Grass,Schizachyrium scoparium,0.18869165058115456,0.77,3.722222222,Schizachyrium scoparium,103,0.8
3,Grass,Setaria glauca,0.05069327926363515,0.77,1,Setaria glauca,103,0.8
3,Grass,Sorghastrum nutans,0.23572374857590347,0.77,4.65,Sorghastrum nutans,103,0.8
3,Legume,Amorpha canescens,0.11405987834317909,0.77,2.25,Amorpha canescens,103,0.8
3,Legume,Amphicarpa bracteata,0.08237657880340712,0.77,1.625,Amphicarpa bracteata,103,0.8
3,Legume,Lespedeza capitata,0.17742647742272302,0.77,3.5,Lespedeza capitata,103,0.8
3,Non-legume forb,Ambrosia coronopifolia,0.07885621221040726,0.77,1.555555556,Ambrosia coronopifolia,103,0.8
3,Non-legume forb,Arenaria lateriflora,0.05069327926363515,0.77,1,Arenaria lateriflora,103,0.8
3,Non-legume forb,Artemisia ludoviciana,0.13518207805325816,0.77,2.666666667,Artemisia ludoviciana,103,0.8
3,Non-legume forb,Asclepias tuberosa,0.05069327926363515,0.77,1,Asclepias tuberosa,103,0.8
3,Non-legume forb,Aster azureus,0.1028775373440517,0.77,2.029411765,Aster azureus,103,0.8
3,Non-legume forb,Comandra umbellata,0.05069327926363515,0.77,1,Comandra umbellata,103,0.8
3,Non-legume forb,Coreopsis palmata,0.05069327926363515,0.77,1,Coreopsis palmata,103,0.8
3,Non-legume forb,Euphorbia corollata,0.05069327926363515,0.77,1,Euphorbia corollata,103,0.8
3,Non-legume forb,Helianthemum bicknellii,0.09677807858960408,0.77,1.909090909,Helianthemum bicknellii,103,0.8
3,Non-legume forb,Helianthus laetiflorus,0.08690276443746217,0.77,1.714285714,Helianthus laetiflorus,103,0.8
3,Non-legume forb,Lithospermum canescens,0.05069327926363515,0.77,1,Lithospermum canescens,103,0.8
3,Non-legume forb,Lithospermum caroliniense,0.05069327926363515,0.77,1,Lithospermum caroliniense,103,0.8
3,Non-legume forb,Mirabilis hirsuta,0.05069327926363515,0.77,1,Mirabilis hirsuta,103,0.8
3,Non-legume forb,Physalis virginiana,0.05069327926363515,0.77,1,Physalis virginiana,103,0.8
3,Non-legume forb,Polygala polygama,0.05069327926363515,0.77,1,Polygala polygama,103,0.8
3,Non-legume forb,Polygonum convolvulus,0.05069327926363515,0.77,1,Polygonum convolvulus,103,0.8
3,Non-legume forb,Rumex acetosella,0.17742647742272302,0.77,3.5,Rumex acetosella,103,0.8
3,Non-legume forb,Scutellaria parvula,0.05069327926363515,0.77,1,Scutellaria parvula,103,0.8
3,Non-legume forb,Smilacina stellata,0.05069327926363515,0.77,1,Smilacina stellata,103,0.8
3,Non-legume forb,Solidago gigantea,0.05069327926363515,0.77,1,Solidago gigantea,103,0.8
3,Non-legume forb,Solidago graminifolia,0.07603991889545272,0.77,1.5,Solidago graminifolia,103,0.8
3,Non-legume forb,Taraxacum sp.,0.05069327926363515,0.77,1,Taraxacum sp.,103,0.8
3,Non-legume forb,Viola pedatifida,0.05069327926363515,0.77,1,Viola pedatifida,103,0.8
3,Sedge,Carex pensylvanica,0.37295769743235957,0.77,7.357142857,Carex pensylvanica,103,0.8
3,Sedge,Carex sp.,0.12673319815908787,0.77,2.5,Carex sp.,103,0.8
3,Sedge,Cyperus sp.,0.17425814746874585,0.77,3.4375,Cyperus sp.,103,0.8
3,Woody,Corylus americana,1.3877285198420122,0.77,27.375,Corylus americana,103,0.8
3,Woody,Prunus virginiana,0.05069327926363515,0.77,1,Prunus virginiana,103,0.8
3,Woody,Quercus ellipsoidalis,0.11405987834317909,0.77,2.25,Quercus ellipsoidalis,103,0.8
3,Woody,Rhus radicans,0.1013865585272703,0.77,2,Rhus radicans,103,0.8
3,Woody,Rosa arkansana,0.08237657880340712,0.77,1.625,Rosa arkansana,103,0.8
3,Woody,Rubus sp.,0.05069327926363515,0.77,1,Rubus sp.,103,0.8
4,Grass,Calamagrostis canadensis,0.0427011907169343,0.74,1,Calamagrostis canadensis,104,0.8
4,Grass,Koeleria cristata,0.0427011907169343,0.74,1,Koeleria cristata,104,0.8
4,Grass,Panicum lanuginosum,0.11839875609041814,0.74,2.772727273,Panicum lanuginosum,104,0.8
4,Grass,Panicum praecocious,0.0427011907169343,0.74,1,Panicum praecocious,104,0.8
4,Grass,Poa pratensis,0.054562632592238536,0.74,1.277777778,Poa pratensis,104,0.8
4,Grass,Stipa spartea,0.0427011907169343,0.74,1,Stipa spartea,104,0.8
4,Grass,Andropogon gerardii,0.43850838162598005,0.74,10.26923077,Andropogon gerardii,104,0.8
4,Grass,Bouteloua curtipendula,0.0427011907169343,0.74,1,Bouteloua curtipendula,104,0.8
4,Grass,Bouteloua hirsuta,0.6618684561124817,0.74,15.5,Bouteloua hirsuta,104,0.8
4,Grass,Calamovilfa longifolia,0.0427011907169343,0.74,1,Calamovilfa longifolia,104,0.8
4,Grass,Digitaria sanguinalis,0.6618684561124817,0.74,15.5,Digitaria sanguinalis,104,0.8
4,Grass,Eragrostis spectabilis,0.06938943491501823,0.74,1.625,Eragrostis spectabilis,104,0.8
4,Grass,Panicum virgatum,0.19215535822620433,0.74,4.5,Panicum virgatum,104,0.8
4,Grass,Schizachyrium scoparium,0.1227659233111861,0.74,2.875,Schizachyrium scoparium,104,0.8
4,Grass,Sorghastrum nutans,0.22418125126390506,0.74,5.25,Sorghastrum nutans,104,0.8
4,Legume,Amorpha canescens,0.06938943491501823,0.74,1.625,Amorpha canescens,104,0.8
4,Legume,Amphicarpa bracteata,0.12335899540922143,0.74,2.888888889,Amphicarpa bracteata,104,0.8
4,Legume,Lespedeza capitata,0.09607767911310217,0.74,2.25,Lespedeza capitata,104,0.8
4,Non-legume forb,Ambrosia coronopifolia,0.06211082288040498,0.74,1.454545455,Ambrosia coronopifolia,104,0.8
4,Non-legume forb,Artemisia ludoviciana,0.0427011907169343,0.74,1,Artemisia ludoviciana,104,0.8
4,Non-legume forb,Asclepias syriaca,0.0427011907169343,0.74,1,Asclepias syriaca,104,0.8
