sample_id,species,functional_group,photosynthetic_pathway,site,batch,replicate_number_root,replicate_number_position,staining_success,hyphopodia,intrhyphae,arbuscule,coil,vesicle,spore,total,fire_frequency
1552,Amphicarpa bracteata,legume,C3,104,3,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1553,Amphicarpa bracteata,legume,C3,104,3,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1554,Amphicarpa bracteata,legume,C3,104,3,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1555,Amphicarpa bracteata,legume,C3,104,3,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1556,Amphicarpa bracteata,legume,C3,104,3,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1557,Amphicarpa bracteata,legume,C3,104,3,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1558,Amphicarpa bracteata,legume,C3,104,3,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1559,Amphicarpa bracteata,legume,C3,104,3,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1560,Amphicarpa bracteata,legume,C3,104,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1561,Amphicarpa bracteata,legume,C3,104,3,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1562,Amphicarpa bracteata,legume,C3,104,3,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1563,Amphicarpa bracteata,legume,C3,104,3,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1564,Amphicarpa bracteata,legume,C3,104,3,7,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1565,Amphicarpa bracteata,legume,C3,104,3,7,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1566,Amphicarpa bracteata,legume,C3,104,3,7,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1567,Amphicarpa bracteata,legume,C3,104,3,7,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1568,Amphicarpa bracteata,legume,C3,104,3,7,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1569,Amphicarpa bracteata,legume,C3,104,3,7,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1570,Amphicarpa bracteata,legume,C3,104,3,7,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1571,Amphicarpa bracteata,legume,C3,104,3,8,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1572,Amphicarpa bracteata,legume,C3,104,3,8,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1573,Amphicarpa bracteata,legume,C3,104,3,8,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1574,Amphicarpa bracteata,legume,C3,104,3,8,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1575,Amphicarpa bracteata,legume,C3,104,3,8,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1576,Amphicarpa bracteata,legume,C3,104,3,8,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1577,Amphicarpa bracteata,legume,C3,104,3,8,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1578,Amphicarpa bracteata,legume,C3,104,3,8,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1579,Amphicarpa bracteata,legume,C3,104,3,8,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1580,Amphicarpa bracteata,legume,C3,104,3,8,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1581,Amphicarpa bracteata,legume,C3,104,3,9,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1582,Amphicarpa bracteata,legume,C3,104,3,9,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1583,Amphicarpa bracteata,legume,C3,104,3,9,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1584,Amphicarpa bracteata,legume,C3,104,3,9,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1585,Amphicarpa bracteata,legume,C3,104,3,9,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1586,Amphicarpa bracteata,legume,C3,104,3,9,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1587,Amphicarpa bracteata,legume,C3,104,3,9,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1588,Amphicarpa bracteata,legume,C3,104,3,9,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1589,Amphicarpa bracteata,legume,C3,104,3,9,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1590,Amphicarpa bracteata,legume,C3,104,3,9,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1591,Amphicarpa bracteata,legume,C3,104,3,10,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1592,Amphicarpa bracteata,legume,C3,104,3,10,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1593,Amphicarpa bracteata,legume,C3,104,3,10,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1594,Amphicarpa bracteata,legume,C3,104,3,10,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1595,Amphicarpa bracteata,legume,C3,104,3,10,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1596,Amphicarpa bracteata,legume,C3,104,3,10,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1597,Amphicarpa bracteata,legume,C3,104,3,10,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1598,Amphicarpa bracteata,legume,C3,104,3,10,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1599,Amphicarpa bracteata,legume,C3,104,3,10,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1600,Amphicarpa bracteata,legume,C3,104,3,10,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1701,Andropogon gerardii,grass,C4,104,3,1,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1702,Andropogon gerardii,grass,C4,104,3,1,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1703,Andropogon gerardii,grass,C4,104,3,1,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1704,Andropogon gerardii,grass,C4,104,3,1,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1705,Andropogon gerardii,grass,C4,104,3,1,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1706,Andropogon gerardii,grass,C4,104,3,1,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1707,Andropogon gerardii,grass,C4,104,3,1,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1708,Andropogon gerardii,grass,C4,104,3,1,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1709,Andropogon gerardii,grass,C4,104,3,1,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1710,Andropogon gerardii,grass,C4,104,3,1,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1711,Andropogon gerardii,grass,C4,104,3,2,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1712,Andropogon gerardii,grass,C4,104,3,2,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1713,Andropogon gerardii,grass,C4,104,3,2,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1714,Andropogon gerardii,grass,C4,104,3,2,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1715,Andropogon gerardii,grass,C4,104,3,2,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1716,Andropogon gerardii,grass,C4,104,3,2,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1717,Andropogon gerardii,grass,C4,104,3,2,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1718,Andropogon gerardii,grass,C4,104,3,2,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1719,Andropogon gerardii,grass,C4,104,3,2,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1720,Andropogon gerardii,grass,C4,104,3,2,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1721,Andropogon gerardii,grass,C4,104,3,3,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1722,Andropogon gerardii,grass,C4,104,3,3,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1723,Andropogon gerardii,grass,C4,104,3,3,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1724,Andropogon gerardii,grass,C4,104,3,3,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1725,Andropogon gerardii,grass,C4,104,3,3,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1726,Andropogon gerardii,grass,C4,104,3,3,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1727,Andropogon gerardii,grass,C4,104,3,3,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1728,Andropogon gerardii,grass,C4,104,3,3,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1729,Andropogon gerardii,grass,C4,104,3,3,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1730,Andropogon gerardii,grass,C4,104,3,3,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1731,Andropogon gerardii,grass,C4,104,3,4,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1732,Andropogon gerardii,grass,C4,104,3,4,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1733,Andropogon gerardii,grass,C4,104,3,4,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1734,Andropogon gerardii,grass,C4,104,3,4,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1735,Andropogon gerardii,grass,C4,104,3,4,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1736,Andropogon gerardii,grass,C4,104,3,4,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1737,Andropogon gerardii,grass,C4,104,3,4,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1738,Andropogon gerardii,grass,C4,104,3,4,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1739,Andropogon gerardii,grass,C4,104,3,4,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1740,Andropogon gerardii,grass,C4,104,3,4,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1741,Andropogon gerardii,grass,C4,104,3,5,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1742,Andropogon gerardii,grass,C4,104,3,5,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1743,Andropogon gerardii,grass,C4,104,3,5,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1744,Andropogon gerardii,grass,C4,104,3,5,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1745,Andropogon gerardii,grass,C4,104,3,5,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1746,Andropogon gerardii,grass,C4,104,3,5,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1747,Andropogon gerardii,grass,C4,104,3,5,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1748,Andropogon gerardii,grass,C4,104,3,5,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1749,Andropogon gerardii,grass,C4,104,3,5,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1750,Andropogon gerardii,grass,C4,104,3,6,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1751,Andropogon gerardii,grass,C4,104,3,6,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1752,Andropogon gerardii,grass,C4,104,3,6,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1753,Andropogon gerardii,grass,C4,104,3,6,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1754,Andropogon gerardii,grass,C4,104,3,6,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1755,Andropogon gerardii,grass,C4,104,3,6,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1756,Andropogon gerardii,grass,C4,104,3,6,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1757,Andropogon gerardii,grass,C4,104,3,6,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1758,Andropogon gerardii,grass,C4,104,3,6,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1759,Andropogon gerardii,grass,C4,104,3,6,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1760,Andropogon gerardii,grass,C4,104,3,6,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1761,Andropogon gerardii,grass,C4,104,3,7,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1762,Andropogon gerardii,grass,C4,104,3,7,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1763,Andropogon gerardii,grass,C4,104,3,7,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1764,Andropogon gerardii,grass,C4,104,3,7,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1765,Andropogon gerardii,grass,C4,104,3,7,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1766,Andropogon gerardii,grass,C4,104,3,7,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1767,Andropogon gerardii,grass,C4,104,3,7,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1768,Andropogon gerardii,grass,C4,104,3,7,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1769,Andropogon gerardii,grass,C4,104,3,7,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1770,Andropogon gerardii,grass,C4,104,3,7,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1771,Andropogon gerardii,grass,C4,104,3,8,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1772,Andropogon gerardii,grass,C4,104,3,8,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1773,Andropogon gerardii,grass,C4,104,3,8,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1774,Andropogon gerardii,grass,C4,104,3,8,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1775,Andropogon gerardii,grass,C4,104,3,8,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1776,Andropogon gerardii,grass,C4,104,3,8,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1777,Andropogon gerardii,grass,C4,104,3,8,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1778,Andropogon gerardii,grass,C4,104,3,8,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1779,Andropogon gerardii,grass,C4,104,3,8,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1780,Andropogon gerardii,grass,C4,104,3,8,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1781,Andropogon gerardii,grass,C4,104,3,9,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1782,Andropogon gerardii,grass,C4,104,3,9,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1783,Andropogon gerardii,grass,C4,104,3,9,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1784,Andropogon gerardii,grass,C4,104,3,9,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1785,Andropogon gerardii,grass,C4,104,3,9,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1786,Andropogon gerardii,grass,C4,104,3,9,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1787,Andropogon gerardii,grass,C4,104,3,9,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1788,Andropogon gerardii,grass,C4,104,3,9,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1789,Andropogon gerardii,grass,C4,104,3,9,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1790,Andropogon gerardii,grass,C4,104,3,9,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1791,Andropogon gerardii,grass,C4,104,3,10,1,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1792,Andropogon gerardii,grass,C4,104,3,10,2,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1793,Andropogon gerardii,grass,C4,104,3,10,3,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1794,Andropogon gerardii,grass,C4,104,3,10,4,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1795,Andropogon gerardii,grass,C4,104,3,10,5,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1796,Andropogon gerardii,grass,C4,104,3,10,6,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1797,Andropogon gerardii,grass,C4,104,3,10,7,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1798,Andropogon gerardii,grass,C4,104,3,10,8,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1799,Andropogon gerardii,grass,C4,104,3,10,9,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1800,Andropogon gerardii,grass,C4,104,3,10,10,N (undercleared),NA,NA,NA,NA,NA,NA,0,0.8
1801,Asclepias tuberosa,non-legume forb,C3,104,3,1,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1802,Asclepias tuberosa,non-legume forb,C3,104,3,1,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1803,Asclepias tuberosa,non-legume forb,C3,104,3,1,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1804,Asclepias tuberosa,non-legume forb,C3,104,3,1,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1805,Asclepias tuberosa,non-legume forb,C3,104,3,1,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1806,Asclepias tuberosa,non-legume forb,C3,104,3,1,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1807,Asclepias tuberosa,non-legume forb,C3,104,3,1,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1808,Asclepias tuberosa,non-legume forb,C3,104,3,1,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1809,Asclepias tuberosa,non-legume forb,C3,104,3,1,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1810,Asclepias tuberosa,non-legume forb,C3,104,3,1,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1811,Asclepias tuberosa,non-legume forb,C3,104,3,2,1,Y,0,0,0,0,0,0,0,0.8
1812,Asclepias tuberosa,non-legume forb,C3,104,3,2,2,Y,0,0,0,0,0,0,0,0.8
1813,Asclepias tuberosa,non-legume forb,C3,104,3,2,3,Y,0,0,0,0,0,0,0,0.8
1814,Asclepias tuberosa,non-legume forb,C3,104,3,2,4,Y,0,0,0,0,0,0,0,0.8
1815,Asclepias tuberosa,non-legume forb,C3,104,3,2,5,Y,0,0,0,0,0,0,0,0.8
1816,Asclepias tuberosa,non-legume forb,C3,104,3,2,6,Y,0,0,0,0,0,0,0,0.8
1817,Asclepias tuberosa,non-legume forb,C3,104,3,2,7,Y,0,0,0,0,0,0,0,0.8
1818,Asclepias tuberosa,non-legume forb,C3,104,3,2,8,Y,0,0,0,0,0,0,0,0.8
1819,Asclepias tuberosa,non-legume forb,C3,104,3,2,9,Y,0,0,0,0,0,0,0,0.8
1820,Asclepias tuberosa,non-legume forb,C3,104,3,2,10,Y,0,0,0,0,0,0,0,0.8
1821,Asclepias tuberosa,non-legume forb,C3,104,3,3,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1822,Asclepias tuberosa,non-legume forb,C3,104,3,3,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1823,Asclepias tuberosa,non-legume forb,C3,104,3,3,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1824,Asclepias tuberosa,non-legume forb,C3,104,3,3,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1825,Asclepias tuberosa,non-legume forb,C3,104,3,3,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1826,Asclepias tuberosa,non-legume forb,C3,104,3,3,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1827,Asclepias tuberosa,non-legume forb,C3,104,3,3,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1828,Asclepias tuberosa,non-legume forb,C3,104,3,3,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1829,Asclepias tuberosa,non-legume forb,C3,104,3,3,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1830,Asclepias tuberosa,non-legume forb,C3,104,3,3,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1831,Asclepias tuberosa,non-legume forb,C3,104,3,4,1,Y,0,0,0,0,0,0,0,0.8
1832,Asclepias tuberosa,non-legume forb,C3,104,3,4,2,Y,0,0,0,0,0,0,0,0.8
1833,Asclepias tuberosa,non-legume forb,C3,104,3,4,3,Y,0,0,0,0,0,0,0,0.8
1834,Asclepias tuberosa,non-legume forb,C3,104,3,4,4,Y,0,0,0,0,0,0,0,0.8
1835,Asclepias tuberosa,non-legume forb,C3,104,3,4,5,Y,0,0,0,0,0,0,0,0.8
1836,Asclepias tuberosa,non-legume forb,C3,104,3,4,6,Y,0,0,0,0,0,0,0,0.8
1837,Asclepias tuberosa,non-legume forb,C3,104,3,4,7,Y,0,0,0,0,0,0,0,0.8
1838,Asclepias tuberosa,non-legume forb,C3,104,3,4,8,Y,0,0,0,0,0,0,0,0.8
1839,Asclepias tuberosa,non-legume forb,C3,104,3,4,9,Y,0,0,0,0,0,0,0,0.8
1840,Asclepias tuberosa,non-legume forb,C3,104,3,4,10,Y,0,0,0,0,0,0,0,0.8
1841,Asclepias tuberosa,non-legume forb,C3,104,3,5,1,Y,0,0,0,0,0,0,0,0.8
1842,Asclepias tuberosa,non-legume forb,C3,104,3,5,2,Y,0,0,0,0,0,0,0,0.8
1843,Asclepias tuberosa,non-legume forb,C3,104,3,5,3,Y,0,0,0,0,0,0,0,0.8
1844,Asclepias tuberosa,non-legume forb,C3,104,3,5,4,Y,0,0,0,0,0,0,0,0.8
1845,Asclepias tuberosa,non-legume forb,C3,104,3,5,5,Y,0,0,0,0,0,0,0,0.8
1846,Asclepias tuberosa,non-legume forb,C3,104,3,5,6,Y,0,0,0,0,0,0,0,0.8
1847,Asclepias tuberosa,non-legume forb,C3,104,3,5,7,Y,0,0,0,0,0,0,0,0.8
1848,Asclepias tuberosa,non-legume forb,C3,104,3,5,8,Y,0,0,0,0,0,0,0,0.8
1849,Asclepias tuberosa,non-legume forb,C3,104,3,5,9,Y,0,0,0,0,0,0,0,0.8
1850,Asclepias tuberosa,non-legume forb,C3,104,3,6,10,Y,0,0,0,0,0,0,0,0.8
1851,Asclepias tuberosa,non-legume forb,C3,104,3,6,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1852,Asclepias tuberosa,non-legume forb,C3,104,3,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1853,Asclepias tuberosa,non-legume forb,C3,104,3,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1854,Asclepias tuberosa,non-legume forb,C3,104,3,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1855,Asclepias tuberosa,non-legume forb,C3,104,3,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1856,Asclepias tuberosa,non-legume forb,C3,104,3,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1857,Asclepias tuberosa,non-legume forb,C3,104,3,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1858,Asclepias tuberosa,non-legume forb,C3,104,3,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1859,Asclepias tuberosa,non-legume forb,C3,104,3,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1860,Asclepias tuberosa,non-legume forb,C3,104,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1861,Asclepias tuberosa,non-legume forb,C3,104,3,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1862,Asclepias tuberosa,non-legume forb,C3,104,3,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1863,Asclepias tuberosa,non-legume forb,C3,104,3,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1864,Asclepias tuberosa,non-legume forb,C3,104,3,7,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1865,Asclepias tuberosa,non-legume forb,C3,104,3,7,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1866,Asclepias tuberosa,non-legume forb,C3,104,3,7,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1867,Asclepias tuberosa,non-legume forb,C3,104,3,7,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1868,Asclepias tuberosa,non-legume forb,C3,104,3,7,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1869,Asclepias tuberosa,non-legume forb,C3,104,3,7,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1870,Asclepias tuberosa,non-legume forb,C3,104,3,7,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.8
1871,Asclepias tuberosa,non-legume forb,C3,104,3,8,1,Y,0,1,1,0,0,0,2,0.8
1872,Asclepias tuberosa,non-legume forb,C3,104,3,8,2,Y,0,0,0,0,0,0,0,0.8
1873,Asclepias tuberosa,non-legume forb,C3,104,3,8,3,Y,0,1,1,0,0,0,2,0.8
1874,Asclepias tuberosa,non-legume forb,C3,104,3,8,4,Y,0,0,0,0,0,0,0,0.8
1875,Asclepias tuberosa,non-legume forb,C3,104,3,8,5,Y,0,1,1,0,0,0,2,0.8
1876,Asclepias tuberosa,non-legume forb,C3,104,3,8,6,Y,0,1,0,0,0,0,1,0.8
1877,Asclepias tuberosa,non-legume forb,C3,104,3,8,7,Y,1,0,0,0,0,0,1,0.8
1878,Asclepias tuberosa,non-legume forb,C3,104,3,8,8,Y,0,0,0,0,0,0,0,0.8
1879,Asclepias tuberosa,non-legume forb,C3,104,3,8,9,Y,0,0,0,0,0,0,0,0.8
1880,Asclepias tuberosa,non-legume forb,C3,104,3,8,10,Y,0,0,0,0,0,0,0,0.8
1881,Asclepias tuberosa,non-legume forb,C3,104,3,9,1,Y,0,0,0,0,0,0,0,0.8
1882,Asclepias tuberosa,non-legume forb,C3,104,3,9,2,Y,0,0,0,0,0,0,0,0.8
1883,Asclepias tuberosa,non-legume forb,C3,104,3,9,3,Y,0,0,0,0,0,0,0,0.8
1884,Asclepias tuberosa,non-legume forb,C3,104,3,9,4,Y,0,0,0,0,0,0,0,0.8
1885,Asclepias tuberosa,non-legume forb,C3,104,3,9,5,Y,0,0,0,0,0,0,0,0.8
1886,Asclepias tuberosa,non-legume forb,C3,104,3,9,6,Y,0,0,0,0,0,0,0,0.8
1887,Asclepias tuberosa,non-legume forb,C3,104,3,9,7,Y,0,0,0,0,0,0,0,0.8
1888,Asclepias tuberosa,non-legume forb,C3,104,3,9,8,Y,0,0,0,0,0,0,0,0.8
1889,Asclepias tuberosa,non-legume forb,C3,104,3,9,9,Y,0,0,0,0,0,0,0,0.8
1890,Asclepias tuberosa,non-legume forb,C3,104,3,9,10,Y,0,0,0,0,0,0,0,0.8
1891,Asclepias tuberosa,non-legume forb,C3,104,3,10,1,Y,0,0,0,0,0,0,0,0.8
